도곡,4번 출구,127.0550165,37.49046307,334
도곡,1번 출구,127.0548502,37.49090255,334
도곡,2번 출구,127.0558156,37.49130946,334
대치,5번 출구,127.0652638,37.49493599,335
대치,6번 출구,127.0642467,37.49463904,335
대치,1번 출구,127.0617244,37.49403792,335
대치,7번 출구,127.0626464,37.49403743,335
대치,7번 8번 사이,127.0624035,37.49396072,335
학여울,1번 출구,127.0708556,37.4964806,336
대청,8번 출구,127.0791974,37.4940001,337
대청,8번 출구,127.0791505,37.49410309,337
대청,4번 출구,127.0798128,37.49338464,337
대청,3번 출구,127.0799654,37.49367976,337
대청,2번 출구,127.0796438,37.49380813,337
일원,7번 출구,127.0834121,37.48440802,338
일원,1번 출구,127.0838212,37.4841721,338
일원,1?번 출구,127.0838613,37.48413774,338
일원,6번 출구,127.0834921,37.48401662,338
일원,2번 출구,127.0850892,37.48385309,338
일원,3번 출구,127.0849397,37.48365867,338
수서,5번 출구,127.1022211,37.48723172,339
수서,1번 출구,127.1008035,37.48730042,339
수서,1-1번 출구,127.1010623,37.48753363,339
수서,1-1번 출구,127.1011688,37.48734447,339
가락시장,7번 출구,127.1184069,37.49227432,340
가락시장,1번 2번 사이,127.1180974,37.49266826,340
가락시장,3번 4번 사이,127.118871,37.49292867,340
경찰병원,1번 2번 사이,127.1238588,37.49568812,341
경찰병원,3번 출구,127.1243843,37.49559832,341
오금,5번 출구,127.1276547,37.50199506,342
오금,1번 출구,127.1281227,37.50237873,342
창동,2번 출구,127.0466262,37.65296514,412
창동,1번 출구,127.0487913,37.65347202,412
미아,1번 출구,127.0259893,37.62743496,415
미아사거리,1번 출구,127.0301964,37.6140595,416
동대문,3번 출구,127.0121905,37.57213418,421
동대문역사문화공원,7번 출구,127.0041293,37.56483816,422
동대문역사문화공원,1번 출구,127.0090996,37.56586838,422
충무로,7번 출구,126.9933892,37.56134894,423
명동,2번 출구,126.9859229,37.56079985,424
명동,8번 출구,126.9858395,37.56103327,424
회현,7번 출구,126.9797165,37.55954536,425
회현,-번 출구,126.9773885,37.55783998,425
회현,1번 출구,126.9801156,37.55932749,425
숙대입구,10번 출구,126.9717614,37.54526423,427
신용산,4번 출구,126.9677445,37.52933377,429
신용산,1번 출구,126.9688093,37.52985985,429
이촌,2번 출구,126.9754902,37.52226556,430
이촌,3-1번 출구,126.9752011,37.52180464,430
이촌,1번 출구,126.9736913,37.52283261,430
이촌,1번 출구,126.9734042,37.52285555,430
총신대입구,9번 출구,126.9809206,37.48485018,432
총신대입구,9번 출구,126.9809472,37.48474249,432
총신대입구,11번 출구,126.9813585,37.48534687,432
총신대입구,14번 출구,126.9820248,37.48802793,432
총신대입구,5번 출구,126.9826312,37.48522672,432
총신대입구,1번 출구,126.982539,37.48802801,432
용산,1번 출구,126.9650476,37.52894615,1003
용산,3번 출구,126.9635366,37.53157856,1003
영등포,1번 2번 사이,126.9076784,37.51492147,1006
신도림,5번 출구,126.8905693,37.50916041,1007
신도림,3번 출구,126.8915135,37.5078385,1007
신도림,4번 출구,126.8916042,37.50866704,1007
광운대,3번 출구,127.0617854,37.62292879,1019
월계,2번 출구,127.0584968,37.63448022,1020
월계,3번 출구,127.0587191,37.63171331,1020
월계,1번 출구,127.0590202,37.63406345,1020
월계,3번 출구,127.0587295,37.63195944,1020
녹천,2번 출구,127.0509548,37.64596926,1021
녹천,1번 출구,127.0506909,37.64591693,1021
녹천,4번 출구,127.0518457,37.64333089,1021
구로,1번 출구,126.8818003,37.50197737,1701
구로,3번 출구,126.8809208,37.50287587,1701
금천구청,1번 출구,126.8939985,37.45576443,1703
독산,2번 출구,126.8889296,37.46648038,1714
독산,3번 출구,126.8893247,37.46600111,1714
독산,1번 출구,126.8896801,37.46604676,1714
개봉,2번 출구,126.8591857,37.49473224,1801
개봉,1번 출구,126.8590442,37.49430967,1801
오류동,3번 4번 건물 사이,126.8442319,37.49465032,1802
오류동,3번 4번 사이,126.8442233,37.49471796,1802
오류동,1번 2번 사이,126.8445179,37.49389905,1802
방학,3번 출구,127.0445567,37.66636421,1901
방학,1번 출구,127.044119,37.66866716,1901
방학,2번 출구,127.0443421,37.66868997,1901
방학,1번 출구,127.0440488,37.6689103,1901
방학,3번 출구,127.0443048,37.66635286,1901
도봉,2번 출구,127.0452915,37.6783777,1902
도봉,1번 출구,127.0455279,37.67982717,1902
도봉,2번 출구,127.0456515,37.67914374,1902
방화,1번 출구,126.813026,37.57709452,2511
개화산,1번 출구,126.8063282,37.57211924,2512
송정,3번 출구,126.8117188,37.56109342,2514
송정,2번 출구,126.8117121,37.56145957,2514
마곡,2번 출구,126.8257184,37.56021131,2515
마곡,6번 7번 사이,126.8252628,37.55959772,2515
마곡,?번 출구,126.8276282,37.55978844,2515
발산,7번 출구,126.837939,37.55818079,2516
발산,4번 출구,126.8387964,37.55869947,2516
목동,5번 출구,126.8649038,37.52586378,2521
오목교,2번 출구,126.8743608,37.52594697,2522
오목교,7번 출구,126.8754161,37.52431741,2522
영등포구청,7번 출구,126.8960829,37.52451407,2524
영등포구청,2번 출구,126.8965281,37.52571823,2524
영등포시장,2번 출구,126.9053629,37.52275133,2525
여의도,1번 2번 사이,126.9237097,37.52162158,2527
여의나루,4번 출구,126.9326868,37.52666136,2528
마포,1번 출구,126.9454726,37.53959538,2529
마포,2번 출구,126.9461046,37.54004575,2529
마포,1번 2번 사이,126.9458027,37.53983775,2529
공덕,9번 출구,126.9517268,37.54291401,2530
공덕,5번 출구,126.9515727,37.5443763,2530
공덕,2번 출구,126.9510837,37.54439187,2530
애오개,3번 출구,126.9568524,37.55334814,2531
애오개,2번 출구,126.9564509,37.55347487,2531
서대문,2번 출구,126.9661918,37.56593567,2533
광나루,1번 출구,127.1035968,37.54552634,2547
강동,2-1번  출구,127.1329072,37.53591208,2549
올림픽공원,2번 출구,127.1311104,37.51596802,2556
올림픽공원,4번 출구,127.1308614,37.51653815,2556
올림픽공원,2번 출구,127.1312068,37.51604033,2556
방이,1번 출구,127.1264517,37.5088755,2557
방이,3번 출구,127.1257641,37.50859898,2557
개롱,2번 출구,127.135034,37.49819247,2559
개롱,3번 4번 사이,127.1344391,37.49807639,2559
거여,2번 출구,127.1441875,37.49333445,2560
마천,2번 출구,127.1532274,37.49551879,2561
마천,1번 출구,127.1522089,37.49470309,2561
응암,4번 출구,126.915925,37.59896322,2611
역촌,4번 출구,126.9230485,37.60588463,2612
독바위,1번 출구,126.9329615,37.61845277,2614
연신내,"6번, 7번쪽 출구",126.9208695,37.61916047,2615
구산,4번 출구,126.9170686,37.61163209,2616
새절,"1번, 2번 사이",126.9139173,37.59151722,2617
증산,2번 출구,126.9094951,37.58352926,2618
디지털미디어시티,4번 출구,126.9024011,37.57734682,2619
디지털미디어시티,4번 출구,126.9023149,37.57741803,2619
디지털미디어시티,9번 출구,126.8972529,37.57756009,2619
디지털미디어시티,7번 출구,126.8988447,37.57699696,2619
디지털미디어시티,9번 출구,126.8975706,37.57736414,2619
디지털미디어시티,3번 출구,126.9003326,37.57547519,2619
월드컵경기장,2번 3번 사이,126.8990295,37.57010201,2620
월드컵경기장,2번 출구,126.8988344,37.56983308,2620
마포구청,8번 출구,126.902534,37.56406657,2621
마포구청,2번 출구,126.9029437,37.56424893,2621
마포구청,8번 출구,126.9021815,37.56450386,2621
마포구청,6번 출구,126.9033552,37.56270185,2621
망원,2번 출구,126.9100872,37.5558591,2622
상수,1번 출구,126.9226941,37.54786084,2624
상수,4번 출구,126.9226896,37.54765868,2624
상수,3번 출구,126.9232519,37.54765437,2624
광흥창,1번 출구,126.9312136,37.54772793,2625
대흥,2번 출구,126.9423011,37.54784119,2626
효창공원앞,"4번, 5번 사이",126.9628753,37.53867222,2628
삼각지,"5번, 6번 사이 출구",126.9727762,37.53463335,2629
삼각지,"1번, 2번 사이",126.9731822,37.5343748,2629
삼각지,8번 출구,126.9733408,37.53554589,2629
삼각지,3번 출구,126.972088,37.53324391,2629
삼각지,12번 출구,126.9748722,37.53544428,2629
삼각지,8번 출구,126.9734256,37.53550355,2629
녹사평,"1번, 3번, 4번 사이",126.9866457,37.53489214,2630
이태원,2번 출구,126.994083,37.53460961,2631
한강진,3번 출구,127.0019787,37.54028507,2632
창신,3번 출구,127.01547,37.57992424,2638
창신,2번 출구,127.0150587,37.579922,2638
석계,1번 출구,127.0654404,37.61497482,2645
화랑대,1번 출구,127.083874,37.62002878,2647
화랑대,1번 출구,127.0840956,37.62009083,2647
신내,4번 번 출구,127.1034316,37.61243665,2649
도봉산,3번 출구,127.0463358,37.68875864,2712
도봉산,1-1번 출구,127.0463871,37.6904019,2712
수락산,1번 출구,127.0555861,37.6788691,2713
수락산,5번 출구,127.0551859,37.67797791,2713
수락산,2번 출구,127.0555256,37.67797089,2713
수락산,6번 출구,127.055201,37.67898026,2713
수락산,1번 출구,127.0555437,37.67897324,2713
마들,3번 출구,127.0578111,37.66568301,2714
마들,4번 출구,127.0581359,37.66446041,2714
마들,5번 출구,127.0577119,37.6642657,2714
노원,3번 출구,127.0605767,37.65512773,2715
노원,9번 출구,127.0627563,37.65628944,2715
노원,2번 출구,127.0628227,37.6560917,2715
노원,2?번 출구,127.0630294,37.6560888,2715
노원,9?번 출구,127.0632328,37.65644234,2715
노원,3번 출구,127.0607132,37.65483556,2715
중계,2번 출구,127.0644178,37.64553663,2716
중계,6번 출구,127.063568,37.64577018,2716
중계,5번 출구,127.0639208,37.64496163,2716
중계,5번 출구,127.0635079,37.64526351,2716
하계,1번 출구,127.0679077,37.63728158,2717
하계,1번 출구,127.0677292,37.63752301,2717
하계,6번 출구,127.0675418,37.63693569,2717
공릉,2번 출구,127.0732928,37.6255747,2718
태릉입구,2번 출구,127.0752231,37.61835324,2719
태릉입구,2번 출구,127.0752209,37.6182002,2719
태릉입구,8번 출구,127.074945,37.61723407,2719
상봉,8번 출구,127.0860408,37.59673376,2722
상봉,7번 출구,127.0855784,37.59737488,2722
중곡,1번 출구,127.0847299,37.56610645,2726
군자,7번 출구,127.0791131,37.55685443,2727
어린이대공원,5번 출구,127.0743222,37.54774391,2728
청담,10번 출구,127.0512247,37.51920118,2731
청담,5번 출구,127.0513308,37.51884641,2731
강남구청,4번 출구,127.041425,37.51750062,2732
강남구청,1번 출구,127.0416058,37.51705658,2732
강남구청,2번 출구,127.0411144,37.51693774,2732
강남구청,3-1번 출구,127.0409334,37.51737288,2732
학동,3번 출구,127.0311254,37.51389302,2733
논현,8번 출구,127.0216371,37.51133061,2734
반포,1번 출구,127.0121573,37.50819081,2735
내방,5번 출구,126.9928602,37.48763283,2737
남성,3번 출구,126.9714509,37.48473947,2739
숭실대입구,2번 출구,126.953794,37.49582199,2740
숭실대입구,3번 출구,126.9541694,37.49599571,2740
상도,5번 출구,126.9481701,37.50315902,2741
장승배기,2번 출구,126.9388549,37.50457094,2742
신대방삼거리,2번 출구,126.9280218,37.49960253,2743
보라매,5번 6번 사이,126.9200283,37.50008474,2744
신풍,5번 출구,126.909605,37.50021752,2745
신풍,5번 출구,126.909452,37.50022028,2745
신풍,4번 출구,126.9087863,37.50022605,2745
대림,3번 4번 사이,126.89423,37.49388447,2746
대림,7번 8번 사이,126.8956414,37.49274527,2746
대림,9번 10번 사이,126.8973965,37.49340745,2746
남구로,4번 출구,126.8859657,37.48490667,2747
남구로,1번 출구,126.8886625,37.48748584,2747
가산디지털단지,7번 8번 사이,126.8823451,37.48143874,2748
가산디지털단지,6번 출구,126.8817968,37.48040033,2748
가산디지털단지,1번 출구,126.8828547,37.48155139,2748
천왕,2번 출구,126.8385967,37.48660091,2751
천왕,3번 출구,126.8390012,37.48682345,2751
온수,6번 출구,126.8234534,37.49248261,2752
온수,3번 출구,126.8238762,37.49223837,2752
온수,2번 출구,126.824296,37.49203073,2752
온수,1번 출구,126.8243842,37.49238101,2752
온수,7번 8번 사이,126.8239768,37.49267835,2752
온수,7번 8번 사이 ?번 출구,126.8239832,37.49265777,2752
온수,1번 3번 사이,126.8241348,37.49231186,2752
온수,1 ?번 출구,126.8241534,37.49212008,2752
강동구청,5번 출구,127.1205031,37.5310665,2813
몽촌토성,5번 출구,127.1127117,37.5179385,2814
몽촌토성,1번 출구,127.1132645,37.51770912,2814
몽촌토성,4번 출구,127.1121869,37.51762433,2814
잠실,10번 출구,127.1049772,37.51464572,2815
석촌,1번 출구,127.107126,37.50569247,2816
석촌,5번 6번 사이,127.1071781,37.5048047,2816
문정,2번 출구,127.1226844,37.4862594,2819
장지,3번 4번 사이,127.1258854,37.47846564,2820
복정,4번 출구,127.1265231,37.47144825,2821
개화,1번 2번 사이 출구,126.7980002,37.57853611,4101
김포공항,3번 출구,126.8016413,37.56281498,4102
김포공항,4번 출구,126.8021643,37.56153448,4102
공항시장,2번 출구,126.8107887,37.56396403,4103
마곡나루,3번 4번 사이,126.8279641,37.56532359,4105
마곡나루,5번 출구,126.827327,37.56490929,4105
양천향교,7번 출구,126.8409958,37.56782576,4106
양천향교,6번 출구,126.8413507,37.56799669,4106
양천향교,3번 4번 사이,126.8415654,37.56843562,4106
가양,5번 출구,126.8556039,37.56102503,4107
가양,4번 5번 사이,126.8546745,37.56109339,4107
증미,1번 출구,126.8612423,37.55795543,4108
등촌,5번 6번 사이  출구,126.8645252,37.55098013,4109
염창,3번 4번 사이,126.8744389,37.54674636,4110
염창,1번 2번 사이,126.8743099,37.54713772,4110
신목동,2번 출구,126.8829797,37.54403864,4111
신목동,1번 출구,126.8826258,37.5442946,4111
선유도,7번 출구,126.8936135,37.53766715,4112
당산,4번 출구,126.9032802,37.53532817,4113
당산,10번 출구,126.9019899,37.53354135,4113
당산,13번 출구,126.9016891,37.53419736,4113
당산,13번 출구,126.9016185,37.534175,4113
국회의사당,6번 출구,126.9164058,37.52883955,4114
샛강,3번 출구,126.9290225,37.5171943,4116
샛강,1번 2번 사이,126.9287395,37.51752059,4116
노량진,9번 출구,126.9411789,37.51467288,4117
노량진,5반 6번 사이,126.9399014,37.51334031,4117
노량진,8번 출구,126.9416705,37.51377296,4117
노들,5번 출구,126.952266,37.51239447,4118
노들,1번 출구,126.9524738,37.51289675,4118
노들,3번 출구,126.9542355,37.51213036,4118
흑석,2번 출구,126.9639092,37.50891305,4119
흑석,4번 출구,126.9635196,37.50872594,4119
동작,7번 8번 사이,126.9760907,37.50321256,4120
동작,5번 6번 사이 출구,126.9765272,37.50358111,4120
구반포,2번 출구,126.9866755,37.50170637,4121
신반포,3번 4번 사이,126.9965449,37.50350433,4122
신반포,1번 2번 사이,126.9964329,37.50375149,4122
고속터미널,5번 6번 사이,127.0027483,37.50248115,4123
고속터미널,1번 출구,127.0048821,37.505929,4123
고속터미널,8-1번 출구,127.0039686,37.5061064,4123
사평,2번 출구,127.0156856,37.50383156,4124
사평,1번 출구,127.0146889,37.50466472,4124
신논현,6번 출구,127.0242636,37.50422261,4125
신논현,1번 2번 사이,127.0240828,37.50462314,4125
언주,2번 출구,127.0335663,37.50741773,4126
언주,5번 출구,127.0342241,37.50718411,4126
선정릉,1번 출구,127.0435697,37.51053062,4127
선정릉,4번 출구,127.0437533,37.51001334,4127
삼성중앙,5번 출구,127.0537702,37.51292025,4128
삼성중앙,5번 출구,127.0535033,37.51334147,4128
석촌고분,3번 출구,127.097164,37.5022262,4132
석촌고분,4번 출구,127.09673,37.50219578,4132
석촌고분,2번 출구,127.0971858,37.50276366,4132
석촌고분,1번 출구,127.096762,37.50272395,4132
송파나루,4번 출구,127.1124105,37.50993242,4134
송파나루,1번 출구,127.1118018,37.51018016,4134
송파나루,2번 출구,127.1119893,37.51066286,4134
송파나루,3번 출구,127.1126668,37.51036929,4134
한성백제,1번 출구,127.1154522,37.51608521,4135
한성백제,2번 출구,127.1158039,37.51686755,4135
중앙보훈병원,1번 출구,127.1479882,37.5278549,4138
중앙보훈병원,2번 출구,127.1487289,37.52945871,4138
