5호선,여의나루,2528,게이트외부지하1층 대합실 비운임지역 ES옆
5호선,여의나루,2528,게이트외부지하1층 대합실 비운임지역 ES옆
5호선,여의도,2527,게이트외부대합실1층  가게이트 옆
5호선,여의도,2527,게이트외부대합실1층  가게이트 옆
9호선,여의도,2527,게이트외부(B1) 임대상가 앞 3번/4번 출입구 방향
9호선,여의도,2527,게이트내부(B2) 하선승강장 3-1 PSD 앞
1호선,역곡,1803,게이트외부(2F)서울쪽 표내는곳  옆
2호선,역삼,221,게이트외부대합실 2층 통로 중앙
2호선,역삼,221,게이트외부대합실 2층 통로 중앙
6호선,역촌,2612,게이트외부대합실 1층 3번출구 옆 
6호선,역촌,2612,게이트외부대합실 1층 3번출구 옆 
3호선,연신내,2615,게이트내부지하 1층 대합실 라 게이트 내부
6호선,연신내,2615,게이트외부대합실 B1층 6/7번출구방향
3호선,연신내,2615,게이트내부지하 1층 대합실 라 게이트 내부
6호선,연신내,2615,게이트외부대합실 B1층 6/7번출구방향
9호선,염창,4110,게이트외부(B1) 3번/4번 출입구 방향
1호선,영등포,1006,게이트외부(3F) 표 내는 곳/ 임대 회의실 맞은편
1호선,영등포,1006,게이트외부(B1) 맞이방 
2호선,영등포구청,2524,게이트내부지하1층 대합실(게이트내/ 환승통로입구)
5호선,영등포구청,2524,게이트외부대합실 지하1층 7번출구 방면
2호선,영등포구청,2524,게이트내부지하1층 대합실(게이트내/ 환승통로입구)
5호선,영등포구청,2524,게이트외부대합실 지하1층 7번출구 방면
5호선,영등포시장,2525,게이트외부대합실 1층  2/ 3번출구 앞 
5호선,영등포시장,2525,게이트외부대합실 1층  2/ 3번출구 앞 
3호선,오금,342,게이트내부대합실 B1층 1/2번출구옆(게이트내)
3호선,오금,342,게이트외부대합실 B1층 1/2번출구옆(게이트외)
5호선,오금,342,게이트내부대합실 지하1층 방이역 방향
3호선,오금,342,게이트내부대합실 B1층 1/2번출구옆(게이트내)
3호선,오금,342,게이트외부대합실 B1층 1/2번출구옆(게이트외)
5호선,오금,342,게이트내부대합실 지하1층 방이역 방향
1호선,오류동,1802,게이트외부(2) 맞이방 내 표 내는 곳 옆
5호선,오목교,2522,게이트외부대합실 B1층 3번 출구 방향 임대상가 옆
5호선,오목교,2522,게이트외부대합실 B1층 3번 출구 방향 임대상가 옆
1호선,오산,1719,게이트외부1번출구쪽 계단 내려가기전 맞이방 동쪽
1호선,오산대,1718,게이트외부(2F) 맞이방 
3호선,옥수,325,게이트내부3층 환승통로측
3호선,옥수,325,게이트내부3층 환승통로측
7호선,온수,2752,게이트외부대합실 1층 4번출구 방향
1호선,온수,2752,게이트외부(2F) 인천방향 게이트 옆/ 7번/8번 출입구 방향
7호선,온수,2752,게이트외부대합실 1층 4번출구 방향
1호선,온양온천,1407,게이트내부(F2) 대합실/ 맞이방 근처
5호선,올림픽공원,2556,게이트외부대합실 지하1층 2번출구 앞
5호선,올림픽공원,2556,게이트외부대합실 지하1층 2번출구 앞
2호선,왕십리,208,게이트외부지하1층 6-1번 출구 쪽
5호선,왕십리,208,게이트내부b2 대합실 상가2002호점 옆
2호선,왕십리,208,게이트외부지하1층 6-1번 출구 쪽
5호선,왕십리,208,게이트내부b2 대합실 상가2002호점 옆
1호선,외대앞,1016,게이트내부(1F) 1번출구 방향 개집표 전 / 의정부승강장(10-4) 계단 아래 
2호선,용두,250,게이트외부(내선대합실)5번출구 입구
2호선,용두,250,게이트외부(외선대합실)1/2번 출구 입구
2호선,용두,250,게이트외부(내선대합실)5번출구 입구
2호선,용두,250,게이트외부(외선대합실)1/2번 출구 입구
7호선,용마산,2725,게이트외부B1층  1번출구 앞
7호선,용마산,2725,게이트외부B1층  1번출구 앞
1호선,용산,1003,게이트외부(3F) 2번출구 앞
1호선,용산,1003,게이트내부(3F) 1번출구 오른쪽 방향 광역 개집표구 내부 
1호선,용산,1003,게이트내부(3F) 1번출구 왼쪽 방향 광역 개집표구 내부 
1호선,용산,1003,게이트외부(4F)  철도사법경찰대 사무실 옆 
5호선,우장산,2517,게이트외부지하1층 대합실 2번출구 앞
5호선,우장산,2517,게이트외부지하1층 대합실 2번출구 앞
3호선,원당,1951,게이트외부(2F) 역무실 옆/  5번/6번출입구 방향
3호선,원흥,1948,게이트외부1번맞이방
3호선,원흥,1948,게이트외부4번맞이방
1호선,월계,1020,게이트외부(2) 북부역무실 옆/ 1번 출입구 방향 
1호선,월계,1020,게이트내부(1) 소요산 방향 승강장 남쪽끝단
6호선,월곡,2642,게이트외부지하 1층 
6호선,월곡,2642,게이트외부지하 1층 
6호선,월드컵경기장,2620,게이트외부대합실 (B1 2번출구방향 게이트옆)
6호선,월드컵경기장,2620,게이트내부대합실 (B1 1번출구방향 게이트안쪽)
6호선,월드컵경기장,2620,게이트외부대합실 (B1 2번출구방향 게이트옆)
6호선,월드컵경기장,2620,게이트내부대합실 (B1 1번출구방향 게이트안쪽)
2호선,을지로3가,320,게이트외부지하1층 다게이트 옆
3호선,을지로3가,320,게이트내부가 대합실 역무실 아래 지하 2층
2호선,을지로3가,320,게이트외부지하1층 다게이트 옆
3호선,을지로3가,320,게이트내부가 대합실 역무실 아래 지하 2층
2호선,을지로4가,204,게이트외부지하1층 1/2번 출구 옆
5호선,을지로4가,204,게이트외부대합실 B1층/ B2층 내려가는 계단 앞
2호선,을지로4가,204,게이트외부지하1층 1/2번 출구 옆
5호선,을지로4가,204,게이트외부대합실 B1층/ B2층 내려가는 계단 앞
2호선,을지로입구,202,게이트외부지하1층 다게이트 옆
2호선,을지로입구,202,게이트외부지하1층 다게이트 옆
6호선,응암,2611,게이트외부대합실 B1층 GS25 편의점 옆
6호선,응암,2611,게이트외부대합실 B1층 GS25 편의점 옆
1호선,의왕,1710,게이트외부(F3)맞이방 1번/2번 출입구 방향
1호선,의정부,1906,게이트외부(3층) 4/5번 출입구 방향
1호선,의정부,1906,게이트외부(3층) 역무실 옆
2호선,이대,241,게이트외부지하1층 대합실 5번출구 옆
2호선,이대,241,게이트외부지하1층 대합실 5번출구 옆
7호선,총신대입구,432,게이트외부지하1층 연결통로
7호선,총신대입구,432,게이트내부지하3층 (가)게이트안쪽 상선 내부계단 옆
7호선,총신대입구,432,게이트외부지하1층 연결통로
7호선,총신대입구,432,게이트내부지하3층 (가)게이트안쪽 상선 내부계단 옆
4호선,이촌,430,게이트내부지하1층 3번출구 앞
4호선,이촌,430,게이트내부지하1층 3번출구 앞
6호선,이태원,2631,게이트외부B1 대합실 E/S 옆
6호선,이태원,2631,게이트외부B1 대합실 E/S 옆
1호선,인천,1812,게이트외부(1F) 1번출구 월미도 방향 관광안내소 옆
3호선,일원,338,게이트외부대합실 B2층 7번출구옆/ 역무실 앞
3호선,일원,338,게이트외부대합실 B2층 7번출구옆/ 역무실 앞
2호선,잠실,2815,게이트외부대합실 1층 1/2번출구 앞 
8호선,잠실,2815,게이트외부B1층 11번 출구 옆
2호선,잠실,2815,게이트외부대합실 1층 1/2번출구 앞 
8호선,잠실,2815,게이트외부B1층 11번 출구 옆
2호선,잠실나루,215,게이트외부대합실 1층 통로 중앙
2호선,잠실나루,215,게이트외부대합실 1층 통로 중앙
2호선,잠실새내,217,게이트외부대합실 1층 2번출구 앞
2호선,잠실새내,217,게이트외부대합실 1층 2번출구 앞
3호선,잠원,328,게이트내부지하1층 게이트 내 대합실
3호선,잠원,328,게이트내부지하1층 게이트 내 대합실
7호선,장승배기,2742,게이트외부지하2층 대합실 5/6번 출구방향 내부계단 옆
7호선,장승배기,2742,게이트외부지하2층 대합실 5/6번 출구방향 내부계단 옆
7호선,장암,2711,게이트외부1층 게이트 옆
7호선,장암,2711,게이트외부1층 게이트 옆
8호선,장지,2820,게이트외부대합실 B1층 3/4번출구 방면 
8호선,장지,2820,게이트외부대합실 B1층 3/4번출구 방면 
5호선,장한평,2544,게이트외부지하 1층 1번출구 나가기전좌측방향
5호선,장한평,2544,게이트외부지하 1층 1번출구 나가기전좌측방향
3호선,정발산,1956,게이트외부(B1) 표내는곳 외/ 1번/2번 출입구 방향
1호선,제기동,157,게이트외부2번출구우측
1호선,제기동,157,게이트외부2번출구우측
1호선,제물포,1810,게이트외부(2F) 맞이방 게이트 앞
1호선,종각,152,게이트외부지하1층 가게이트 부근 (연결통로 부근/ 시청측)
1호선,종각,152,게이트외부지하1층 다게이트 부근 (종로3가측)
1호선,종각,152,게이트외부지하1층 가게이트 부근 (연결통로 부근/ 시청측)
1호선,종각,152,게이트외부지하1층 다게이트 부근 (종로3가측)
1호선,종로3가,153,게이트외부지하1층 가게이트 부근
3호선,종로3가,153,게이트내부지하3층
3호선,종로3가,153,게이트내부지하2층
5호선,종로3가,153,게이트내부(대합실 지하1층 역무실 맞은편)
1호선,종로3가,153,게이트외부지하1층 가게이트 부근
3호선,종로3가,153,게이트내부지하3층
3호선,종로3가,153,게이트내부지하2층
5호선,종로3가,153,게이트내부(대합실 지하1층 역무실 맞은편)
1호선,종로5가,154,게이트외부지하1층 지하상가 연결통로앞
1호선,종로5가,154,게이트외부지하1층 지하상가 연결통로앞
2호선,종합운동장,218,게이트외부대합실 1층 1/2번출구 앞 (잠실새내측)
2호선,종합운동장,218,게이트외부대합실 1층 1/2번출구 앞 (잠실새내측)
1호선,주안,1809,게이트외부1번/2번 출입구 방향
1호선,주안,1809,게이트내부표 내는 곳 옆
3호선,주엽,1957,게이트외부(B1) 맞이방 중앙
7호선,중계,2716,게이트외부지하1층 1번출구 옆
7호선,중계,2716,게이트외부지하1층 1번출구 옆
7호선,중곡,2726,게이트외부B2층  게이트 앞
7호선,중곡,2726,게이트외부B2층  게이트 앞
1호선,중동,1822,게이트외부(2F)서울방면 게이트 옆
7호선,중화,2721,게이트외부B1층  2번출구 방향
7호선,중화,2721,게이트외부B1층  2번출구 방향
9호선,증미,4108,게이트외부(B2) 대합실 계단 좌측
6호선,증산,2618,게이트외부대합실 1층 1번출구 옆
6호선,증산,2618,게이트외부대합실 1층 1번출구 옆
1호선,지행,1912,게이트외부(1F) 남부역 맞이방 내 4번 출입구 방향
1호선,직산,1726,게이트외부1번 출입구 방향
1호선,진위,1720,게이트외부2층 1번출구 계단 옆
4호선,창동,412,게이트내부2층 대합실 나게이트 안
4호선,창동,412,게이트내부2층 대합실 나게이트 안
6호선,창신,2638,게이트내부대합실 1층 E/V1호기 뒷편
6호선,창신,2638,게이트내부대합실 1층 E/V1호기 뒷편
1호선,천안,1728,게이트외부(3F) 동부맞이방 엘리베이터 옆
1호선,천안,1728,게이트외부(3F) 서부맞이방 출입구 옆
7호선,천왕,2751,게이트외부대합실 1층 2번 출구 방향
7호선,천왕,2751,게이트외부대합실 1층 2번 출구 방향
5호선,천호,2812,게이트외부지하1층 대합실(5/6번출구 방향)
5호선,천호,2812,게이트외부지하1층 대합실(5/6번출구 방향)
7호선,철산,2749,게이트외부대합실 1층 3번 출구 방향
7호선,철산,2749,게이트외부대합실 1층 3번 출구 방향
6호선,청구,2538,게이트외부B1 대합실 1번출구 나가는 방향맞은편 위치
6호선,청구,2538,게이트외부B1 대합실 1번출구 나가는 방향맞은편 위치
7호선,청담,2731,게이트외부B3 대합실 나 I센터 옆
7호선,청담,2731,게이트외부B3 대합실 나 I센터 옆
4호선,총신대입구,432,게이트내부지하1층 동작측
4호선,총신대입구,432,게이트내부지하1층 동작측
7호선,춘의,2755,게이트외부대합실 1/2 / 3/4 번 출입구 사이
4호선,충무로,423,게이트내부지하2층 3/4/5/6/7번 출구쪽/ 게이트내
4호선,충무로,423,게이트내부지하2층 3/4/5/6/7번 출구쪽/ 게이트내
2호선,충정로,243,게이트외부지하2층 아현방면 끝단
5호선,충정로,243,게이트외부대합실 B1층 8번출구 방향 i센터 맞은 편
2호선,충정로,243,게이트외부지하2층 아현방면 끝단
5호선,충정로,243,게이트외부대합실 B1층 8번출구 방향 i센터 맞은 편
1호선,탕정,-,게이트외부(!)1번 출입구 방향
1호선,탕정,-,게이트외부(!)1번 출입구 방향
6호선,태릉입구,2719,게이트외부대합실 지하1층 아이센터 옆
7호선,태릉입구,2719,게이트외부대합실 지하3층 고객상담실 앞
6호선,태릉입구,2719,게이트외부대합실 지하1층 아이센터 옆
7호선,태릉입구,2719,게이트외부대합실 지하3층 고객상담실 앞
1호선,평택,1724,게이트외부(3F) 매표실 옆/ 2번출입구 방향
1호선,평택지제,1723,게이트외부(2F) 맞이방
7호선,하계,2717,게이트외부지하1층 4번출구
7호선,하계,2717,게이트외부지하1층 4번출구
5호선,하남검단산,2566,게이트외부대합실 지하1층 #1/2출구 앞
5호선,하남검단산,2566,게이트외부대합실 지하1층 #1/2출구 앞
5호선,하남시청,2565,게이트외부대합실 지하1층 #1~3출구 앞
5호선,하남시청,2565,게이트외부대합실 지하1층 #1~3출구 앞
5호선,하남풍산,2564,게이트외부대합실 지하1층 #1/2출구 앞
5호선,하남풍산,2564,게이트외부대합실 지하1층 #1/2출구 앞
7호선,학동,2733,게이트외부B2 1/2번 출구 계단 옆
7호선,학동,2733,게이트외부B2 1/2번 출구 계단 옆
3호선,학여울,336,게이트외부대합실 B4층 외부 E/V 옆 (게이트외)
3호선,학여울,336,게이트외부대합실 B4층 외부 E/V 옆 (게이트외)
6호선,한강진,2632,게이트내부대합실 B1층 임대상가(gs25)옆
6호선,한강진,2632,게이트내부대합실 B1층 임대상가(gs25)옆
2호선,한양대,209,게이트외부고객센터 맞은편
2호선,한양대,209,게이트외부고객센터 맞은편
2호선,합정,238,게이트내부지하1층대합실/ 1/2번출구
6호선,합정,238,게이트외부대합실 1층 8번출구 앞
2호선,합정,238,게이트내부지하1층대합실/ 1/2번출구
6호선,합정,238,게이트외부대합실 1층 8번출구 앞
5호선,행당,2540,게이트외부지하3층 E/S 옆(고객상담실 및만남의장소 앞)
5호선,행당,2540,게이트외부지하3층 E/S 옆(고객상담실 및만남의장소 앞)
4호선,혜화,420,게이트외부(지하1층 3번출구 방면)
4호선,혜화,420,게이트외부(지하1층 3번출구 방면)
2호선,홍대입구,239,게이트외부지하1층대합실/ 2번출구 옆 
2호선,홍대입구,239,게이트외부지하1층대합실/ 2번출구 옆 
3호선,홍제,314,게이트외부지하2층 대합실 다게이트 앞
3호선,홍제,314,게이트외부지하2층 대합실 다게이트 앞
5호선,화곡,2518,게이트외부대합실 1층 7/8번 출구 앞
5호선,화곡,2518,게이트외부대합실 1층 7/8번 출구 앞
6호선,화랑대,2647,게이트외부지하 1층 대합실(게이트 밖)
6호선,화랑대,2647,게이트외부지하 1층 대합실(게이트 밖)
1호선,화서,1712,게이트내부(1) 2번/3번 출입구 근처 표 내는 곳 내부
3호선,화정,1952,게이트외부(B1) 남쪽 수유실 건너편 방향
1호선,회기,1015,게이트외부(2층) 1번 출입구 방향
1호선,회룡,1905,게이트외부(3F) 3번출입구 맞이방
4호선,회현,425,게이트내부게이트내 지하2층 
4호선,회현,425,게이트내부게이트내 지하2층 
6호선,효창공원앞,2628,게이트외부대합실 1층 3/6번 출구 앞
6호선,효창공원앞,2628,게이트외부대합실 1층 3/6번 출구 앞
9호선,흑석,4119,게이트외부(B1) 1번출구 하단부 옆/ 생태공원 부근
